,addr,latitude,longitude
442,黄鹤楼衔九龙井小区,30.54828729205377,114.3105575762815
443,东湖高新区豹澥还建小区6期,30.46217491499331,114.564110055628
444,硚口区广电江湾,30.59210691852597,114.2053202773126
445,汉阳区广电兰亭,30.5212705650989,114.2438440192775
446,汉阳区,30.56005202744345,114.225445554636
447,万家湖A区,30.47100482488147,114.1880629301604
448,武汉市江夏区郑店街高吴汪湾,30.33639682249934,114.2636144156193
449,武汉市黄陂区长岭镇十棵松村胡家湾,31.15999595391163,114.3511121175128
450,球场街同庆阁小区,30.59482295855779,114.2974119531096
451,华润翡翠城,30.62638689109624,114.2120089703094
452,青山区钢都花园126街坊、钢管所社区,30.62561534931254,114.3799417955667
453,江大路——黄浦社区,30.62068513532514,114.3097133487632
454,黄鹤楼街道,30.55031693960778,114.3090430331917
455,东西湖区将军路姑李路社区,30.65345404419373,114.2613968191119
456,武昌区紫沙路百花居,30.55739043636633,114.3282216761686
457,黄浦社区后九万方二村,30.62698183871977,114.2981199975126
458,省发改委家属小区,30.53238094144113,114.3324719188585
459,武汉市江汉区世纪江尚,30.58125380401568,114.3016347076509
460,洪山区卓刀泉路五环社区,30.51352689422654,114.3869033039468
461,读书院社区城市花园社区,30.54335123801026,114.3061192284178
462,卓刀泉街道 关西小区,30.50604871110374,114.3931184102787
463,新荣苑,30.66180438508669,114.3351737523409
464,紫阳路街复兴路社区首义南路,30.53693076948143,114.3083955345801
465,前川街道三姜村,30.84994762318281,114.326560439789
466,硚口区宝丰街道同济医院内,30.5857197092392,114.267206340506
467,武汉市江岸区谌家矶街道办事处天兴花园小区,30.69310643242786,114.3747082676656
468,武汉南湖大华公园世家一期,30.49958242245095,114.3432865290626
469,爸爸现在在武汉黄陂爱民医院,30.89438484548394,114.3774400147214
470,武汉市洪山区保利心语西区社区12网格,30.47762732968073,114.3254919952154
471,江岸区公安路中城国际,30.60074088969938,114.3053430026266
472,洪山区和平街新鑫园社区玲珑汇,30.62287228966867,114.3880536739829
473,青山区钢花118街,30.64659307554314,114.3914926569667
474,沙湖港湾2期和平社区,30.60275955967829,114.3928360728569
475,东西湖,30.6259198181092,114.1434587378596
476,汉阳区马沧湖路名流公馆NK4区,30.5478280806817,114.2551452415763
477,武汉市武昌区徐家棚街武车三村居委会长轮社区,30.58349393327257,114.3316580540665
478,钢花街111社区,30.65779659322299,113.9751148560857
479,武汉市汉阳区四新南路江城明珠,30.51544690607157,114.2256089564082
480,大城小院,30.49542587677815,114.6277188891285
481,洪山区金鹤园小区,30.61571053492105,114.3846976045976
482,长丰街道常码头社区,30.6134817251503,114.2420863048861
483,硚口区宗关街新合后街,30.58961331228299,114.236395358921
484,武昌区 粮道街 昙华林社区,30.55842647149839,114.3145677917391
485,武昌区 南湖江宏新村，洪山社区,30.54976319156559,114.3489009384999
486,汉阳区鹦鹉花园,30.54885589936981,114.2790259749147
487,光谷关山保利花园,30.50447988351802,114.4213187354923
488,外地求医病人家属，没有地方居住,30.48513712969826,114.5451826687023
489,江岸区胜利街扶轮大厦,30.59582346279611,114.3077220749392
490,硚口区民康大厦,30.57945410781229,114.2839861484491
491,洪山区和平街新鑫园社区玲珑汇,30.62287228966867,114.3880536739829
492,青山区红卫街道青教花园,30.62852605939138,114.3726284209183
493,武汉市江岸区后湖五路盛世东方,30.64458037761199,114.3076825494968
494,江岸区谌家矶街平安苑,30.69383046096544,114.3843996366599
495,江岸区黄家墩社区韦桑路,30.62555210918087,114.3193507295965
496,江岸区罗家庄小区,30.62683189797192,114.3082188378863
497,恒大御府,30.63569819802986,114.4054076788079
498,西马新村西桥社区,30.61674096799398,114.2872261567625
499,硚口区仁寿路,30.57993555278194,114.2545977315544
500,洪山区杨园南路蓝晶绿洲,30.59070247153806,114.3709667353859
501,硚口区建乐村,30.57646636218642,114.2614976089901
502,黄陂区前川街吴店村、前川街社区,30.88205867040011,114.3788636492936
503,硚口区古田三路新华社区,30.60077383903653,114.2139582034355
504,青山区红钢城街临江港湾社区,30.6567729721658,114.4197209194817
505,一元街同兴社区,30.61391195124301,114.4854378065224
506,武汉市徐东路团结新村北区,30.58697896710412,114.3535860508872
507,武昌区中北路锦绣江南小区,30.57006302336331,114.3632359181671
508,汉阳纽宾凯汉city国际社区蜜城、总港西岸社区,30.53264970051161,114.2258425158408
509,江岸区塔子湖中央华城,30.65861276730824,114.2970342156426
510,清江,30.59846673640099,114.3115815547323
511,鲁磨路中航武仪阳光社区,30.5218401876993,114.4063112843204
512,济和医院,30.57750785781476,114.0389119663363
513,汉中街道军工社区,30.57492261653813,114.26145520897
514,武汉市江岸区黄孝河路王府花园（长惠社区）,30.61759835880905,114.2918240436848
515,新大地家园 桃源社区,30.51449666639016,114.3252550222219
516,硚口区民意四路,30.58163127936796,114.2841673213993
517,硚口区古田社区,30.61035392263976,114.1943230415984
518,武昌徐家棚团结新村,30.58697686861382,114.3535490407002
519,硚口区古田四路香港印象，韩家墩社区,30.59527697148367,114.2208359897421
520,硚口区古田二路,30.61317347827303,114.2086543759417
521,武昌区国棉社区,30.61627299331519,114.3563702589849
522,汇文新都,30.53241228115151,114.303780400192
523,洪山区和平街保利才盛景苑,30.6075384712342,114.3624304974468
524,武汉市硚口区长丰街团结佳兴园,30.6196870659283,114.2146120800162
525,硚口区丽水康城,30.58590608852811,114.2265600822822
526,青山区冶金街道怡兴小区,30.63334462611977,114.4127820484005
527,青山区白玉山康寿社区,30.61481932802829,114.4921276673163
528,洪山区张家湾街长征二路观庭金色世家A区,30.48472429963886,114.2689005446978
529,湖北省武汉市硚口区常码社区,30.61333541520474,114.2355636187476
530,东方雅园,30.61820097525826,114.4053775855734
531,华发未来荟一期,30.51935269163273,114.2238823233875
532,洪山区和平街东方雅园3期,30.61914125447072,114.4089593991333
533,断琴台社区,30.5565718472033,114.2665574944362
534,武汉市江岸区球场路光华社区,30.60727878008312,114.2991965268357
535,中南国际城 梅苑社区,30.53787083410827,114.3329270902604
536,武昌区铁机路社区才茂街,30.6090007943611,114.3585165803399
537,常青花园11小区,30.6514094906207,114.2499242001218
538,汉阳区广电兰亭时代一期。江城明珠社区,30.51520594415903,114.2274884810268
539,古田三路新华社区,30.60077383903653,114.2139582034355
540,鹦鹉大道，桥机嘉园,30.53617328330737,114.2652872904451
541,金地格林小城莱茵二区,30.50361440372955,114.3398954257624
542,青山区八大家花园43街,30.63142370751137,114.3900332698352
543,武昌区杨园街道建设新村,30.61077693642866,114.3490061300752
544,五里墩街,30.59846673640099,114.3115815547323
545,江大路科技苑小区,30.62429786384394,114.2945120432623
546,徐东金银岛花园 欧洲花园社区,30.5960765792334,114.3550231600421
547,武汉江岸区香港路君悦尚品,30.60169493939245,114.2988177114022
548,汉口硚口区仁寿路,30.57993555278194,114.2545977315544
549,青山区八大家花园43街,30.63142370751137,114.3900332698352
550,青山区青雅居社区,30.6451259664735,114.4285574609528
551,光谷智慧城,30.50489589602087,114.4127709992427
552,硚口区天顺园九组团,30.61893225253445,114.2209408219951
553,汉阳区玉龙路磨山港湾2期,30.56792884764231,114.2043053717474
554,武汉市江岸区百步亭花园路建设新村,30.64832090785601,114.3256669851288
555,汉阳王家湾永丰街汉沙社区,30.56614359429059,114.2141543933588
556,民主路部巷,30.59846673640099,114.3115815547323
557,青山区钢花118街,30.64659307554314,114.3914926569667
558,银海花园南区,30.53127875699264,114.334707172459
559,中森华国际城,30.66104159376926,114.3364137732668
560,常青花园11小区,30.6514094906207,114.2499242001218
561,古田帝园古四社区,30.59775372104417,114.2201742979034
562,姚家岭社区,30.55585548849938,114.3417754893643
563,江达路香缇美景,30.62321918729342,114.2368239413781
564,洪山区农科院社区菜科所小区,30.48605918306148,114.2774639114634
565,武昌区保安街社区,30.53281650806392,114.3073675137545
566,兴华嘉天下徐家棚社区,30.59816940769859,114.3460081252662
567,解放大道好,30.59036320384944,114.287987799462
568,汉水桥街营前社区特一小区,30.57801309843654,114.253551557771
569,硚口区宗关街道长江电源厂电源村,30.59003486432839,114.2335879754395
570,洪山区白沙洲农科院社区荷景苑,30.48364172104521,114.2824804985838
571,江汉区杨汊湖新湾五路阳光社区,30.63286298233344,114.2586601313757
572,武汉市硚口区中山大道民意四路美奇国际公寓,30.57861674089938,114.2844173350939
573,硚口区汉水桥街营房后街,30.58552759813632,114.2543890614726
574,蔡甸区祥鑫天骄城 罗家山社区,30.58163054361182,114.0210200561718
575,汉阳米粮,30.57120518512391,114.1780038847208
576,汉阳区龙江庭院,30.54941182970295,114.2590083145914
577,光谷花山街道碧桂园社区（社区杨书记,30.55520552091266,114.512042202167
578,武汉市江汉区华安里天嘉园,30.62320124032504,114.2494281558192
579,江汉区汉兴街街道常青三院,30.63633557981775,114.2671059997806
580,洪山区仁和路沙湖港湾B区,30.60275955967829,114.3928360728569
581,武汉市汉阳区鹦鹉社区自力新村,30.54664365355001,114.2756302902564
582,育才社区,30.6190247106963,114.291350636681
583,福星惠誉东湖城2期,30.60081992146314,114.3892430304781
584,江岸区黄家墩,30.6273031617291,114.3183125579186
585,青山红钢城中交江锦湾,30.65273103029667,114.4105073591881
586,武昌区中南路街社区自来水宿舍,30.55099594138234,114.3298450040557
587,锦绣长江一期,30.54670492408323,114.28118702848
588,常青街常宏里社区时尚公寓,30.61506307044014,114.2538665036829
589,古田社区,30.61035392263976,114.1943230415984
590,丽岛2046小区，井岗社区,30.52558301583951,114.3212756186433
591,江岸区花桥一村,30.62034358947107,114.293811454795
592,武汉市左岭新城三社区,30.49576094317116,114.6204349789008
593,硚口区汉口春天,30.60261090209568,114.2081270328786
594,汉阳区桃花岛南静苑小区,30.55386327728372,114.2317413288026
595,八大家花园43街坊,30.63214486248796,114.3892600084522
596,江岸区丹水池社区,30.65842272383198,114.342758864406
597,武汉市江岸区头道小路，二七街道黄家墩社区,30.62555210918087,114.3193507295965
598,武汉市硚口区长丰街团结佳兴园,30.6196870659283,114.2146120800162
599,首义路工程营翠湖苑,30.53879191589694,114.3138499558061
600,钢花新村119街,30.62509646481846,114.4014797966435
601,硚口区古画社区,30.59506442033857,114.2051939755579
602,古田四路南垸小区,30.59896199724576,114.2176920102877
603,硚口区,30.5875843407756,114.2214603120715
604,黄鹤楼街道花堤后街,30.55031693960778,114.3090430331917
605,洪山区团结大道爱家皇家公馆（和平街爱家国际社区）,30.59804848650949,114.371583332288
606,洪山区保利心语西区社区,30.47762732968073,114.3254919952154
607,洪山区板桥小区,30.47379494158287,114.3232550348345
608,武汉市洪山区梨园街杨园南路武铁佳苑,30.59535468659283,114.3587071109385
609,汉阳区观澜国际,30.53180368236862,114.2280674389279
610,武汉市武昌区武珞路,30.5460310518165,114.3163794871052
611,东湖高新区关东街格林东郡社区江南家园小区,30.48686623510085,114.4043062664222
612,金地格林东郡、格林东郡社区,30.49132796795162,114.4122543837439
613,洪山区梨园街道东山亭,30.59386565414914,114.378669705134
614,武昌区铁路局小区,30.54449542798285,114.3478281820599
615,武昌区武泰闸涂家沟,30.51983480276231,114.3119569404354
616,江岸区丹水池佳园小区,30.65674198371391,114.3408471804502
617,汉阳区百灵社区,30.56893033186878,114.229974272034
618,武汉市江岸区模范新村,30.60456993099622,114.2986358045364
619,江岸区解放大道口,30.59036320384944,114.287987799462
620,杨园南路 徐东馨苑,30.5991247263611,114.3562690199539
621,滨江苑三期，江码社区,30.62930309355452,114.3314920472082
622,武汉市江岸区二七北路黄埔铁路小区,30.63771706406568,114.3220063901756
623,硚口区长堤街庆传里,30.57455560970514,114.2636843163642
624,武昌区白沙洲街道八铺街社区,30.53035270387761,114.3045777361627
625,武汉市常青二院,30.63561989416118,114.2651709598815
626,目前在湖北省武汉市黄陂区人民医院急诊科门诊,30.89438484548394,114.3774400147214
627,洪山区和平街新鑫园社区玲珑汇,30.62287228966867,114.3880536739829
628,建设大道罗家庄社区,30.5916953380267,114.2490455234855
629,洪山区张家湾城际花园南区,30.47697768946324,114.2830047496794
630,洪山区张家湾街道烽火崇文兰庭,30.50257248829679,114.302248699467
631,青山区126街坊,30.61736480118301,114.3716904103048
632,东湖高新技术开发区光谷青年城,30.49860083104512,114.4109043203929
633,水果湖街青鱼嘴社区,30.57383887612028,114.3562928250499
634,硚口区汉水桥汉水四村,30.5864193680683,114.2423365728012
635,光谷步行街旁风度柏林小区,30.50574681801563,114.4148750104082
636,湖北省武汉市硚口区古田广电江湾新城,30.59210691852597,114.2053202773126
637,武汉大学北三区,30.53872854077582,114.3745300438524
638,武汉市武昌区徐东路长城嘉苑,30.58912834111954,114.3534613660824
639,青山区白玉山向家尾村,30.61286804550785,114.5011608478636
640,春天社区,30.51092375279345,114.4261252987846
641,武汉理工大学余家头校区,30.61702984778589,114.3628100315248
642,钢花新村121街,30.56073099137151,114.3235839107698
643,任冬天下小区,30.58610156099645,114.2898254037556
644,青山区钢都花园126街,30.61736480118301,114.3716904103048
645,恒大首府,30.57856629500321,114.3276851182875
646,八大家花园社区,30.63350147056555,114.3915696417489
647,江岸区一元街三阳社区,30.60187499315722,114.3131317605509
648,江岸区百步亭文卉苑,30.66473884607762,114.3270130061049
649,汉阳区七里庙五麟里社区,30.56069302178416,114.2448112248201
650,江岸区百步亭现代城二区,30.6514226167877,114.3310384927562
651,武昌区紫阳街梅家山公寓,30.53479375820307,114.3037015289682
652,常青花园十四小区,30.64511120827357,114.2514351499895
653,小区为徐东馨苑，社区为和平社区,30.5991247263611,114.3562690199539
654,武汉同济医院楼肿瘤科,30.5857197092392,114.267206340506
655,武汉市东西湖区将军路翠林雅居,30.65150580091666,114.2641088034465
656,汉阳区五里墩二合村,30.56301689166437,114.2334410126581
657,珞狮北路省歌舞剧院,30.5360376645801,114.3595041774175
658,鑫城汇小区,30.6084992912963,114.2359877986094
659,江汉区红旗渠路阳光花园二期,30.63089039270703,114.2612027851217
660,江岸区西马街道传染病院宿舍,30.59533486924597,114.288143955502
661,硚口区古田三路气挂小区,30.59740619380622,114.2099806288068
662,青山区玲珑汇小区，钢花117社区,30.62854843358857,114.3894326627712
663,汉兴社区丰泰花园,30.63262285869599,114.2630910233037
664,硚口区江山如画1期,30.57092891583946,114.2704435640723
665,江汉区 汉兴街 福星惠誉福星城北区,30.62643956485313,114.2525850708729
666,武汉市硚口区沿河大道江山如画三期,30.57075284622689,114.2717347884124
667,武汉市洪山区雄楚大道紫菘枫林上城,30.50214907566038,114.4084494310953
668,杨园街怡景苑,30.6213543938493,114.3571575339338
669,洪山区枫林上城,30.50214907566038,114.4084494310953
670,青山区钢花村街道钢花南苑,30.62446171533462,114.3960193082621
671,洪山区关山街鲁磨路阳光社区,30.5218401876993,114.4063112843204
672,洪山区和平街仁和路社区,30.61268878939364,114.391637643476
673,汉阳区知音西村(知西社区,30.57362822081055,114.2150079632544
674,汉阳区钢管社区夹河路钢管小区,30.54179087218278,114.2669353217337
675,汉中街道长寿社区操场角,30.57424215149046,114.2731418941632
676,古田社区,30.61035392263976,114.1943230415984
677,一元路社区,30.59858923120641,114.3096540049046
678,青山区钢花新村119街坊,30.62577438174421,114.3845624096184
679,荣华街建国社区建国路,30.57749340012092,114.2587526568433
680,洪山区洪山街井岗社区江宏新村,30.52493719880815,114.3195308398512
681,长丰街道天勤社区天勤花园小区,30.61508894423963,114.1979582145056
682,武汉市洪山区华中师范大学东区,30.52400439617992,114.3672157708985
683,青山区114街坊,30.64938361215697,114.4100033199664
684,武汉市武昌区友谊大道团结村路徐家棚紫领公寓,30.59177413072126,114.3458212777201
685,水岸人家，五丰里社区,30.55119739398046,114.2551087703726
686,硚口区石码社区暨济商城,30.56911309014713,114.2820536238055
687,武昌区中南二路中南龙庭,30.54877177089102,114.3338259347537
688,珞南街道四眼井社区,30.53696669568702,114.3626195009261
689,武昌岳家嘴社区英特小区住户,30.58211586473319,114.3634980437149
690,江岸区湖边坊,30.60892596535942,114.3009078886628
691,硚口区荣华街道三乐路,30.57762271455429,114.2616670339008
692,硚口区汉正街道红燕社区,30.57390051797408,114.2755412681804
693,大东门社区，燃料小区,30.54042659078294,114.3257852919644
694,武汉市江汉区站北二村,30.6072822768268,114.2775061318223
695,集贤里社区,30.57077111395004,114.2753073494255
696,江岸区惠济二路,30.61970717884631,114.2962011064516
697,江汉区新华街友谊路双洞正街,30.58745997492023,114.2836978139397
698,汉阳区丰收社区御水华城,30.53226483666825,114.2409202145036
699,古田三路新华社区,30.60077383903653,114.2139582034355
700,硚口区古三社区,30.59981752654911,114.2081380820363
701,白沙洲长江紫都六期,30.50952356384976,114.2833943447791
702,五墨里社区香榭琴台,30.54756224092504,114.2564898252636
703,丁字桥社区滨湖名都城,30.53233093786223,114.3397193578825
704,武汉市青山区八大家花园,30.63142370751137,114.3900332698352
705,民意社区,30.57927012556613,114.2834396193768
706,江汉区满春街长堤街，中大社区,30.57772293518601,114.2880728097057
707,武昌徐东大街逸剧苑,30.58287572282494,114.3685005292354
708,钢都花园126街坊,30.62561534931254,114.3799417955667
709,滨江怡畅园社区,30.52666652282553,114.260578911945
710,香榭琴台、五墨里社区,30.5569726294533,114.2576164800343
711,洪山区雄楚大道柳园路狮城公寓还建楼,30.52487132584948,114.3558295688984
712,中铁社区，铁机西区,30.60588193733827,114.3620346142086
713,洪山区洪珞村,30.53282288485039,114.3579500190547
714,田园社区,30.62516870527773,114.1501514732312
715,青山区青和居,30.65178261480846,114.4276946385105
716,古田三路汉口春天,30.60261090209568,114.2081270328786
717,青山区钢都花园123街,30.62019053053826,114.3770284111367
718,汉成里,30.5946410263801,114.3036539187762
719,汉阳区国博新城翘楚居,30.51526490132573,114.23637101574
720,武东航舵社区,30.59669308632459,114.4665064670524
721,白沙洲大道平安花园 城南社区,30.51572823495239,114.3076865020411
722,汉阳区鹦鹉洲瓜堤正街,30.5343621665218,114.274472374454
723,广八路,30.53360843008684,114.3704126569542
724,武汉市汉阳区名流公馆NK、五丰里社区,30.55119739398046,114.2551087703726
725,武汉青山区,30.64659307554314,114.3914926569667
726,汉阳区五里墩街五里二村,30.55787486931236,114.2577010105827
727,邾城街道刘集铁甲村谢家湾8组,30.84118702405165,114.7884695821724
728,华腾园小区,30.58800061553815,114.3673763879237
729,武昌区百瑞景社区,30.52663090385504,114.3415972655511
730,豹澥社区,30.46655421308197,114.5562544637738
731,新远大花园,30.64510872268179,114.3337890143972
732,洪山区珞狮南路黎明社区,30.47409713915035,114.3432965837962
733,汉阳区，龙阳大道保利香颂小区,30.54578687280166,114.1965370053583
734,青山区钢都花园123街,30.62019053053826,114.3770284111367
735,革新社区联盟村,30.61927155024274,114.1361017055635
736,江岸区新村新江岸社区,30.63251371138909,114.3008056614957
737,武汉市洪山区雄楚大道南湖北路保利蓝海郡,30.499433294016,114.3810653960986
738,天纵半岛蓝湾二期,30.67648635027752,114.2755784580285
739,武汉市武昌区三层楼融侨华府,30.60245882507254,114.3499052440601
740,长丰街南泥湾大道正康花园社区,30.60833238204037,114.2074824088446
741,洪山区和平街东方雅园1期,30.61824844784746,114.404793058178
742,古田三路罗家墩社区,30.59164123288683,114.2062829913277
743,汉阳区玫西社区,30.57226392499411,114.2141110052027
744,车站路尚德里小区,30.59706424763941,114.3015117296266
745,武昌区中南街石牌岭路江夏新,30.52890757457968,114.3478836515269
746,汉阳区国博新城翘楚居,30.51526490132573,114.23637101574
747,保利海上五月花,30.41241218168996,114.3822224135954
748,后湖街东方社区,30.64163659865134,114.3078030122657
749,洪山区书城路丽岛柳园,30.51304286007895,114.3443822821237
750,武汉市硚口区中山大道民意四路美奇国际公寓,30.57861674089938,114.2844173350939
751,硚口区古田三路新华社区,30.60077383903653,114.2139582034355
752,武东航舵社区,30.59669308632459,114.4665064670524
753,江汉人家，江汉里,30.6307875360216,114.2741176336081
754,江岸区澳门路,30.61072069404015,114.2970757856284
755,白沙洲街道八铺街社区,30.53035270387761,114.3045777361627
756,汉阳区丽湖花园二期,30.55232275282924,114.2546747091502
757,武汉口腔医院家属楼,30.5279998916109,114.3725770378431
758,宝丰街3506社区宝康苑,30.58204124793629,114.2703776284479
759,武昌小东门紫砂路，紫砂金苑,30.55450757833494,114.3272933672546
760,古田一路汉江湾,30.5915594734259,114.1933899716652
761,卓刀泉南路省建宿舍,30.51775662528748,114.3739902520714
762,洪山区岳家嘴嘉隆小区,30.58674735567674,114.3680120289025
763,汉兴街罗家嘴路汉口秀园,30.64327752306975,114.2695539721258
764,武汉东西湖丽水花园,30.6259198181092,114.1434587378596
765,彭刘杨路社区,30.54548370315959,114.3104995888642
766,青山区大华铂金华府,30.62787495242704,114.3695821771034
767,武昌区中南路,30.54485399915504,114.340044244443
768,武昌区武泰闸,30.52287567268615,114.3100929726717
769,阳光社区,30.5218401876993,114.4063112843204
770,台北街桃源社区,30.60349546182955,114.2841844943057
771,江汉区长港路88附阳光丽舍,30.6360719272196,114.2549945059117
772,汉北尚都,30.72446210366816,114.3581982208671
773,江夏区凤凰花园三期,30.44365443533948,114.4324485610998
774,武汉市武昌区紫阳街道水陆小区,30.53557466204834,114.3057309807764
775,武昌区百瑞景,30.52661317213556,114.3410199245998
776,徐东大街防爆大队宿舍,30.58634934023703,114.3670195809751
777,武汉市汉阳区十里铺功臣楼,30.56871748916492,114.2201990911355
778,武汉市东西湖区将军一路华星融城,30.65009018515011,114.2609658121282
779,光谷满庭春,30.48033322199677,114.5001393846682
780,武汉市硚口区武胜路红燕巷（红燕社区,30.57390051797408,114.2755412681804
781,武昌区徐家棚街道秦园居,30.59104186913835,114.3418576843184
782,丹水池,30.65690678935034,114.3420618691608
783,武汉市江汉区华苑小区红玫苑,30.63418811838749,114.2701289774827
784,湖北省武汉市汉阳区鹦鹉小道江景园,30.54501304992047,114.2770294909187
785,武汉市武昌区白沙洲大道江明路合汇苑小区,30.52098653028666,114.3018210162137
786,青山区钢花114街,30.64659307554314,114.3914926569667
787,五里墩铁路和谐家园五合里社区,30.56492573161934,114.2452155521301
788,洪山区洪山街景江社区景虹花园,30.51728023468112,114.4301803396872
789,白沙洲丁公庙上街,30.52122812683578,114.2978403020073
790,洪山区东湖风景区街道东湖景园社区,30.59032436860727,114.3798847531668
791,和平街道铁机社区,30.60322309321213,114.3816397726416
792,江岸台北和美社区华港苑,30.60010412599378,114.2881848284027
793,沌口区观澜高尔夫,30.5152539343621,114.201216817743
794,硚口区古田街道红星佳苑,30.60061600850041,114.1931413207
795,关西小区,30.50604871110374,114.3931184102787
796,王家湾汉沙社区赏新园,30.56577309078693,114.2141824204908
797,硚口区3506社区,30.5875843407756,114.2214603120715
798,湖北省武汉市江岸区京汉大道大智路金地,30.63557600357187,114.2968354206333
799,宗关社区秦水名邸小区,30.5807420513892,114.2312734912931
800,武汉市洪山区关山街保利社区保利花园,30.50447988351802,114.4213187354923
801,武昌区中北路锦绣江南,30.57006302336331,114.3632359181671
802,汉阳区汉桥路城中花园c区,30.55572891620879,114.235257027077
803,中环新天地 营前社区,30.59820290190847,114.2794559937623
804,洪山区团结大道爱家国际华城,30.59804848650949,114.371583332288
805,中海琴台华府,30.57211141120383,114.2510186955551
806,前川街道三姜村,30.84994762318281,114.326560439789
807,硚口区营房村小区,30.59187508632157,114.2542092072349
808,江岸区一元街道同福社区,30.58703873519715,114.3040197986104
809,武昌南湖花园宁松社区,30.52025162909522,114.3205509555883
810,后湖大道同安家园一期,30.65392750698987,114.3048147091562
811,江岸区二七街街道黄家墩,30.6273031617291,114.3183125579186
812,武汉市江岸区头道小路，二七街道黄家墩社区,30.62555210918087,114.3193507295965
813,武汉市武昌区水陆街,30.5364594013348,114.306650543788
814,水晶郦都 杨桥湖社区,30.43807479048933,114.4464482033201
815,社区江宏新村小区,30.52493719880815,114.3195308398512
816,洪山区雄楚大道洪福家园,30.50266995928677,114.4072059966084
817,绿地国际金融城名邸公馆,30.58508953004694,114.3282594948306
818,南湖街华锦花园,30.50837359065185,114.3237034689451
819,硚口区江汉桥边沿河大道滨水香苑,30.56967146855974,114.2766105212289
820,硚口区古四社区,30.59775372104417,114.2201742979034
821,武汉市汉阳区琴断口社区桃花岛城市花园,30.5538674757117,114.2298167092475
822,汉口花园四期,30.64221715898301,114.2783521559516
823,江岸区兴业路东方恒星园,30.63939472031947,114.2938395717575
824,关东街水蓝路南波湾小区,30.47512001641611,114.3850634844318
825,硚口区公路社区,30.59041545541049,114.2619656261608
826,洪山区武丰佳园,30.60872743122458,114.3853220167576
827,天顺园,30.61757116483663,114.2227443499675
828,17街道钢花村社区,30.62731287287679,114.3889120048977
829,硚口区荣华西村,30.57899558950982,114.2735606841919
830,公平路公安分局小区,30.56271393349275,114.3213529627477
831,汉阳区金龙花园,30.56492666449592,114.2342981757757
832,汉阳区，知音社区,30.57415726791796,114.2220193275904
833,青山区白玉山七街,30.64659307554314,114.3914926569667
834,长丰大道邻里中心,30.6123557621903,114.215073270065
835,宝丰社区,30.58829533324766,114.2621690923588
836,黄陂区三里镇救命寺村王家湾,30.78456754526317,114.4334075920623
837,锦绣龙城-龙城社区,30.46885919075908,114.3920628114739
838,常青路东航小区,30.61677468881069,114.2580058954728
839,洪山区黄家湖大道湖光里,30.45933161885593,114.3044960801918
840,武汉市二七横路航务一垸,30.63666069634133,114.3248006197695
841,锦湖金利花园,30.66776446333242,114.3507757020993
842,长江鑫都,30.4937351234701,114.2748463390378
843,百步亭花园温馨苑b区,30.65100172418109,114.3235771671904
844,硚口新墩长丰社区牛奶厂宿舍,30.61111090154393,114.2212330407775
845,洪山区洪山街景江社区南湖景虹花园,30.51728023468112,114.4301803396872
846,武汉市洪山区鲁磨路南望山庄,30.52862888996246,114.4071590152302
847,武汉市汉阳区琴台大道赫山路汉水琴台,30.57628710776998,114.2293139276536
848,东湖景园,30.58824986657146,114.3815369166607
849,江岸区中城国际,30.60074088969938,114.3053430026266
850,青山区园林路东兴社区大华铂金华府,30.62787495242704,114.3695821771034
851,武汉市江汉区常青路思联花园城,30.62192435539929,114.2544514802309
852,硚口区,30.5875843407756,114.2214603120715
853,武汉市幸福湾星苑,30.6785338621703,114.3455030080779
854,中建南湖壹,30.50878966411524,114.3560883707158
855,维也纳国际酒店（汉西店）,30.60132332973373,114.2274512013481
856,汉阳区江欣苑,30.53634288421032,114.2545449938345
857,桥口区丰竹园三期,30.61661851626484,114.2439674464545
858,台北街云林社区,30.60146421829952,114.2830893700585
859,香榭水岸,30.88149584051739,114.3742849861092
860,百步亭花园悦秀苑,30.65012536997212,114.3328333969957
861,武汉市武昌区徐家棚秦园路社区,30.5919240485837,114.3446378500412
862,关山街道保利社区，金梭花园,30.50648035201181,114.4277084724153
863,绿地国际金融城名邸公馆,30.58508953004694,114.3282594948306
864,汉博佳园,30.53124547273887,114.2513738855538
865,洪山区马庄苑社区湖北商贸学院职工宿舍,30.51196970032391,114.3830818224768
866,汉阳蓝草坪,30.55901087870336,114.2094719758881
867,硚口区长丰大道，丰华园小区,30.61230587794122,114.2174379694895
868,东西湖区将军花园 将花社区,30.65982547966304,114.2598301743025
869,武汉硚口区解放大道,30.59036320384944,114.287987799462
870,硚口区石码社区暨济商城,30.56911309014713,114.2820536238055
871,汉阳区琴台大道锦绣汉江4区,30.57662189253296,114.2129399741399
872,武汉新洲区三店街蔡河村,30.89841522954158,114.8919580599745
873,中北路统建锦绣江南，滨湖社区,30.57287281173365,114.3617469767843
874,硚口区荣华街崇仁路锦荣花园,30.57639235483544,114.2688296683931
875,南湖保利中央公馆四期,30.50050192600909,114.3303903653308
876,青山区钢花新村115街坊,30.6264158694351,114.3959301963555
877,盘龙城宋家岗万润橄榄城,30.7299735948731,114.2504007511948
878,菜园街（白沙洲八铺街社区,30.65180793500664,114.343223512931
879,武汉市武昌区武珞路,30.5460310518165,114.3163794871052
880,友谊大道沙湖大桥澜桥公馆,30.57337038119169,114.3264065600551
881,江汉区花楼街宝丽金B座,30.58188952693708,114.2985773248477
